1.000000	0.504129	0.615873	0.497177	0.709335	0.882277	0.865460	0.636394	0.590152	0.548863	0.499632	0.558003	0.696770	0.656991	0.659777	0.732462	0.472888	0.736282	0.565703	0.572115	0.597684	0.676358	0.534520	0.639130	0.761656	0.545964	0.678637	0.745511	0.416957	0.510795	0.641511	0.632781	0.647283	0.626786	0.486892	0.632392	0.655422	0.601988	0.489952	0.807229	0.586750	0.539721	0.797806	0.578072	0.740405	0.801498	0.736290	0.637381	0.676848	0.786910	0.781449	0.645504	0.739537	0.735424	0.525761	0.745168	0.593831	0.698526	0.581594	0.847567	0.781560	0.738956	0.818162	0.840991	0.728242	0.713672	0.738499	0.701656	0.707630	0.735261	0.819099	0.765400	0.712326	0.718018	0.766575	0.694842	0.679128	0.828015	0.792266	0.755878	0.595376	0.737752	0.640515	0.754399	0.626347	0.550116	0.751245	0.622547	0.871545	0.775027	0.662652	0.577552	0.707753	0.605076	0.720391	0.535378	0.648110	0.842093	0.590167	0.786669	0.761559	0.841825	0.479755	0.756351	0.571018	0.569032	0.591014	0.777163	0.617606	0.557013	0.697618	0.547130	0.803104	0.555376	0.513982	0.724705	0.534441	0.763670	0.819136	0.811460	0.841473	0.709692	0.706576	0.680568	0.699120	0.753305	0.774883	0.737380	0.680613	0.745424	0.644296	0.866056	0.775167	0.818957	0.692391	0.797375	0.670719	0.787599	0.692490	0.839470	0.749425	0.731332	0.861158	0.858187	0.793075	0.742834	0.793118	0.619534	0.765365	0.642789	0.584029	0.820553	0.726334	0.782109	0.738432	0.518677	0.722679	0.612626	0.734563	0.850868	0.693442	0.731693	0.627848	0.534315	0.713648	0.626521	0.858784	0.608847	0.642218	0.756171	0.712827	0.703439	0.692423	0.708324	0.735270	0.778952	0.749747	0.658799	0.715489	0.809001	0.658452	0.683112	0.656218	0.625314	0.726401	0.620738	0.668309	0.896420	0.658892	0.705991	0.720685	0.530308	0.716186	0.679810	0.747197	0.800020	0.813240	0.774083	0.674899	0.640175	0.612546	0.786233	0.720470	0.604310	0.436827	0.687436	0.780256	0.645689	0.656494	0.710568	0.846750	0.761305	0.849726	0.806679	0.679535	0.669786	0.758545	0.802273	0.600686	0.832758	0.758639	0.845590	0.592650	0.742965	0.650648	0.582018	0.568633	0.734327	0.696242	0.726519	0.768091	0.597893	0.485692	0.488738	0.767711	0.680687	0.602251	0.492804	0.777003	0.681926	0.591598	0.822378	0.795711	0.747574	0.688276	0.816922	0.758949	0.622267	0.515033	0.516556	0.746903	0.593327	0.687268	0.572912	0.734669	0.616737	0.746473	0.737407	0.621938	0.744622	0.749883	0.563515	0.623994	0.488303	0.563934	0.782588	0.824498	0.612258	0.529905
0.504129	1.000000	0.518765	0.409709	0.526294	0.486768	0.465947	0.559924	0.738341	0.970683	0.524063	0.410541	0.507815	0.678248	0.665202	0.664067	0.968742	0.459961	0.471236	0.498634	0.483654	0.583553	0.447852	0.391397	0.456427	0.647299	0.627385	0.559710	0.777239	0.771120	0.796496	0.777356	0.631509	0.472736	0.440802	0.796468	0.437541	0.629193	0.778389	0.400123	0.397966	0.673062	0.546857	0.513442	0.590416	0.595459	0.589548	0.606877	0.655810	0.591527	0.627250	0.676826	0.593432	0.497013	0.760899	0.613072	0.697346	0.565346	0.465719	0.320293	0.628625	0.699105	0.468599	0.427534	0.553763	0.613953	0.537826	0.683262	0.825631	0.631278	0.546394	0.543435	0.601437	0.394141	0.675731	0.671056	0.659108	0.623259	0.555254	0.544171	0.618107	0.558906	0.578088	0.714279	0.832964	0.819508	0.584482	0.729383	0.467869	0.535384	0.662960	0.673327	0.630897	0.685686	0.670240	0.579751	0.556802	0.566339	0.598615	0.549022	0.518678	0.613055	0.863614	0.720994	0.577257	0.636571	0.592947	0.615905	0.558092	0.887793	0.626866	0.454780	0.631689	0.683917	0.968980	0.584714	0.897951	0.583186	0.277713	0.408678	0.374294	0.644186	0.637115	0.675970	0.529797	0.478901	0.475932	0.693558	0.651562	0.632878	0.716803	0.700966	0.546158	0.612315	0.571514	0.546421	0.620155	0.633004	0.628367	0.506312	0.598445	0.611532	0.378623	0.558025	0.470213	0.529856	0.490481	0.806906	0.671049	0.661222	0.534450	0.429088	0.660675	0.514919	0.633707	0.879653	0.574349	0.533245	0.520133	0.578138	0.588596	0.622754	0.553159	0.588479	0.601086	0.570741	0.394758	0.441082	0.513786	0.569727	0.565228	0.556836	0.565717	0.599624	0.475145	0.551307	0.559744	0.713925	0.641980	0.372532	0.650211	0.623852	0.669153	0.741877	0.511793	0.649173	0.524631	0.425572	0.562087	0.619699	0.348419	0.556893	0.498672	0.616336	0.703282	0.612134	0.549390	0.642168	0.591622	0.629082	0.718572	0.341529	0.606208	0.513296	0.384699	0.682398	0.462200	0.757446	0.571287	0.575090	0.419468	0.680586	0.378572	0.628235	0.703687	0.392273	0.494364	0.534486	0.810359	0.357424	0.505114	0.317721	0.501130	0.550549	0.590224	0.957615	0.889179	0.696290	0.822768	0.750645	0.525711	0.511858	0.954764	0.835428	0.560173	0.459254	0.560183	0.589242	0.675286	0.492455	0.560572	0.605999	0.623486	0.527426	0.536458	0.465302	0.601315	0.568247	0.944305	0.471217	0.674607	0.554431	0.608740	0.553841	0.450749	0.759715	0.581820	0.753332	0.658329	0.468001	0.378383	0.514315	0.602721	0.658031	0.691324	0.493236	0.450995	0.612844	0.464601
0.615873	0.518765	1.000000	0.858237	0.433713	0.516072	0.566907	0.864234	0.668739	0.607236	0.576249	0.663437	0.627279	0.618100	0.720571	0.529486	0.505169	0.552226	0.906572	0.909538	0.879509	0.759365	0.737840	0.614526	0.598131	0.376410	0.778835	0.486950	0.396519	0.476079	0.795770	0.638551	0.881569	0.735516	0.933432	0.655883	0.641417	0.764308	0.425170	0.444842	0.539660	0.425828	0.487817	0.733992	0.759283	0.664812	0.698949	0.831357	0.642507	0.558623	0.772891	0.765454	0.694772	0.709353	0.415852	0.699166	0.725902	0.709762	0.665696	0.374597	0.646071	0.845723	0.644767	0.424340	0.789513	0.625335	0.520609	0.678615	0.603283	0.727112	0.627471	0.576659	0.665872	0.576944	0.663049	0.587865	0.449283	0.496418	0.562964	0.624370	0.440645	0.625251	0.747539	0.661192	0.561401	0.704647	0.622653	0.705655	0.507370	0.606961	0.738410	0.560038	0.532701	0.777139	0.848811	0.703793	0.941691	0.577616	0.838505	0.613742	0.790985	0.666385	0.666390	0.591824	0.900280	0.807350	0.691842	0.582102	0.677794	0.589226	0.681179	0.346968	0.714952	0.610055	0.523251	0.660430	0.680479	0.560061	0.409239	0.404719	0.490290	0.606414	0.631548	0.853862	0.829665	0.794499	0.595087	0.760106	0.741233	0.694513	0.758757	0.625837	0.651954	0.664229	0.629341	0.557853	0.636121	0.524002	0.646306	0.477440	0.520821	0.711472	0.555932	0.539122	0.660515	0.772174	0.624312	0.576468	0.711194	0.698502	0.947476	0.699191	0.657537	0.575013	0.767172	0.528995	0.676062	0.728070	0.659583	0.578710	0.727005	0.705403	0.730866	0.827562	0.782915	0.912846	0.388213	0.901508	0.929015	0.709207	0.809633	0.799856	0.686679	0.641815	0.551324	0.599440	0.725620	0.667230	0.651775	0.444596	0.605607	0.801146	0.694750	0.653553	0.683586	0.748901	0.594368	0.626524	0.782628	0.844709	0.514000	0.666294	0.554956	0.711935	0.680416	0.642293	0.683666	0.666703	0.504248	0.623591	0.573743	0.505405	0.934189	0.803465	0.589027	0.579444	0.608447	0.625620	0.697876	0.622050	0.679334	0.763270	0.396843	0.794688	0.778631	0.595105	0.579904	0.604933	0.648456	0.444295	0.585814	0.412729	0.524623	0.569371	0.909799	0.614214	0.543436	0.597614	0.732321	0.774607	0.606512	0.656885	0.610812	0.576704	0.505333	0.580167	0.830250	0.826654	0.596985	0.621470	0.801631	0.581397	0.522356	0.667904	0.639317	0.458381	0.719168	0.649204	0.583995	0.917133	0.694387	0.839560	0.539867	0.358860	0.611995	0.449063	0.520736	0.722421	0.708210	0.564783	0.562617	0.924963	0.763925	0.476036	0.712456	0.478426	0.514505	0.801812	0.897548
0.497177	0.409709	0.858237	1.000000	0.465172	0.336852	0.420391	0.847221	0.575221	0.478882	0.714413	0.809038	0.614141	0.552502	0.678429	0.474029	0.427951	0.376220	0.967651	0.957244	0.898595	0.763902	0.812109	0.496874	0.574908	0.391231	0.747922	0.386342	0.444395	0.507356	0.720692	0.576077	0.762700	0.764238	0.898576	0.671277	0.769892	0.742143	0.439624	0.320169	0.582523	0.443285	0.302937	0.476109	0.659677	0.489914	0.507486	0.580786	0.693575	0.332941	0.745355	0.516597	0.431697	0.493056	0.399754	0.724837	0.609266	0.615083	0.763231	0.224570	0.423887	0.780001	0.496979	0.251193	0.627689	0.387594	0.539676	0.621941	0.482759	0.450656	0.467086	0.341627	0.644853	0.599492	0.435495	0.427241	0.392459	0.332890	0.342184	0.388764	0.467363	0.446991	0.507558	0.551115	0.399622	0.623743	0.367552	0.573125	0.304919	0.381110	0.668402	0.515413	0.530494	0.478917	0.549625	0.576636	0.693516	0.355713	0.553533	0.386288	0.558480	0.407192	0.569094	0.434370	0.860530	0.563441	0.489762	0.355180	0.606089	0.503120	0.593297	0.424736	0.576804	0.509287	0.440454	0.411146	0.499354	0.348898	0.288105	0.238595	0.347392	0.588246	0.553441	0.706904	0.791313	0.797918	0.387988	0.631917	0.653082	0.425075	0.672851	0.500279	0.409467	0.494823	0.656429	0.344694	0.340142	0.445629	0.605476	0.247031	0.477416	0.596930	0.396975	0.338892	0.414488	0.534239	0.634021	0.431068	0.519930	0.539350	0.738228	0.618936	0.489853	0.321682	0.575033	0.469806	0.436816	0.509241	0.423471	0.392026	0.703341	0.471540	0.694828	0.688674	0.595761	0.722679	0.200679	0.886178	0.720655	0.649194	0.533483	0.562465	0.421570	0.691275	0.484354	0.508644	0.513872	0.631313	0.422962	0.273010	0.612390	0.553528	0.590715	0.539559	0.741218	0.490904	0.510142	0.442722	0.489084	0.585853	0.284422	0.743416	0.450454	0.450462	0.423353	0.457839	0.477234	0.469758	0.500036	0.608711	0.540386	0.351825	0.883220	0.862240	0.615592	0.508041	0.429861	0.555333	0.574220	0.543784	0.508168	0.544171	0.246399	0.685860	0.493693	0.693831	0.600902	0.384633	0.544255	0.297443	0.545515	0.285082	0.617710	0.433513	0.650586	0.513897	0.388915	0.460065	0.584528	0.673217	0.454945	0.636780	0.540032	0.534926	0.291067	0.462790	0.706263	0.765914	0.449832	0.398023	0.563734	0.435684	0.274143	0.447638	0.453056	0.301750	0.612654	0.607136	0.403783	0.923819	0.472213	0.760609	0.605256	0.380650	0.479228	0.369747	0.315500	0.550309	0.486591	0.429431	0.436632	0.929262	0.717104	0.516639	0.794666	0.414163	0.378297	0.642233	0.955689
0.709335	0.526294	0.433713	0.465172	1.000000	0.738923	0.701185	0.594656	0.663669	0.539475	0.656893	0.607787	0.771758	0.820042	0.654004	0.794366	0.570139	0.520475	0.504292	0.506826	0.532113	0.693572	0.547363	0.587507	0.802549	0.737062	0.697010	0.791160	0.613128	0.690107	0.644631	0.696177	0.514141	0.603727	0.380064	0.776404	0.776242	0.633625	0.655089	0.563179	0.609834	0.769666	0.552406	0.368663	0.690670	0.711087	0.546457	0.370337	0.804067	0.517422	0.722781	0.537131	0.523161	0.536583	0.671494	0.696372	0.566003	0.704105	0.654836	0.531579	0.511395	0.665456	0.720897	0.563078	0.553497	0.641179	0.747663	0.724716	0.737181	0.626044	0.738994	0.595774	0.799898	0.740110	0.630413	0.635170	0.752245	0.725799	0.586216	0.474260	0.776668	0.553757	0.513012	0.789759	0.586489	0.554457	0.505526	0.568642	0.641255	0.538777	0.683976	0.632791	0.852408	0.344961	0.506677	0.502342	0.436744	0.623174	0.449662	0.507402	0.476174	0.600978	0.444635	0.721520	0.517789	0.411885	0.484827	0.597075	0.570230	0.652326	0.742369	0.633567	0.659631	0.624737	0.541876	0.445525	0.510884	0.567418	0.537549	0.542255	0.644363	0.775976	0.779169	0.570404	0.678346	0.727196	0.526114	0.636955	0.673508	0.522694	0.582132	0.786461	0.507487	0.756971	0.722329	0.527423	0.480690	0.758041	0.697238	0.583627	0.862233	0.599443	0.680984	0.750593	0.559313	0.513764	0.819013	0.609175	0.640188	0.572737	0.368534	0.673880	0.679471	0.501731	0.590772	0.558876	0.510628	0.447512	0.483029	0.680920	0.674031	0.523899	0.633153	0.424175	0.538524	0.478898	0.595706	0.477449	0.413076	0.711183	0.466677	0.432828	0.482895	0.761409	0.806572	0.732078	0.493447	0.739805	0.625046	0.501041	0.767377	0.427113	0.616581	0.606004	0.775086	0.504485	0.679516	0.634718	0.457152	0.439633	0.497015	0.580579	0.736580	0.567968	0.643206	0.692161	0.555339	0.673966	0.828599	0.734613	0.754626	0.497457	0.586795	0.545688	0.487486	0.771772	0.556650	0.675758	0.504247	0.818736	0.651611	0.497511	0.534911	0.711368	0.464568	0.783239	0.858854	0.578299	0.671930	0.516930	0.815171	0.652939	0.801190	0.668359	0.430286	0.529575	0.473075	0.810055	0.678963	0.669437	0.678042	0.636755	0.511539	0.597109	0.538737	0.626990	0.485160	0.468963	0.680634	0.447760	0.402256	0.785966	0.683899	0.627050	0.556665	0.595710	0.766577	0.595645	0.430336	0.469355	0.582525	0.473956	0.833716	0.741387	0.660799	0.813236	0.569263	0.665236	0.497666	0.503368	0.636931	0.457458	0.563113	0.670390	0.605847	0.758413	0.577992	0.573101	0.453226
0.882277	0.486768	0.516072	0.336852	0.738923	1.000000	0.910179	0.531709	0.551624	0.523972	0.437543	0.474615	0.663307	0.698523	0.592547	0.762486	0.478911	0.834006	0.409965	0.446185	0.449801	0.597170	0.454545	0.569852	0.720858	0.532456	0.653191	0.785154	0.368175	0.456259	0.554654	0.669411	0.528357	0.517770	0.380341	0.595046	0.551389	0.572836	0.465421	0.870143	0.504188	0.539377	0.876419	0.500247	0.724488	0.817083	0.658755	0.554712	0.625286	0.881878	0.670707	0.692147	0.819022	0.772429	0.505362	0.571406	0.550504	0.647166	0.518765	0.864732	0.803311	0.627281	0.837539	0.896665	0.717074	0.816554	0.633294	0.700802	0.694835	0.770923	0.813156	0.863643	0.700425	0.699624	0.839899	0.737328	0.653297	0.875225	0.884984	0.805789	0.590082	0.834664	0.665772	0.814313	0.647526	0.522034	0.844857	0.640909	0.939094	0.849356	0.681188	0.561106	0.745377	0.542330	0.725765	0.423562	0.609877	0.919873	0.576641	0.752572	0.748975	0.882385	0.439192	0.809167	0.522517	0.526751	0.499099	0.774783	0.613664	0.546856	0.692962	0.468773	0.705870	0.565496	0.483253	0.725381	0.516046	0.866311	0.805792	0.861707	0.846452	0.712951	0.733574	0.630809	0.643690	0.641471	0.857571	0.692959	0.679619	0.834759	0.625579	0.844488	0.815227	0.880085	0.678854	0.883130	0.704927	0.798247	0.699631	0.902888	0.795927	0.765278	0.921542	0.864820	0.834611	0.784882	0.783331	0.655764	0.822611	0.642870	0.517491	0.764244	0.693285	0.826185	0.709031	0.474381	0.778334	0.551172	0.775769	0.926782	0.677556	0.710700	0.593151	0.431989	0.713304	0.582525	0.880473	0.479512	0.554444	0.742944	0.647213	0.623765	0.636251	0.603662	0.727220	0.806761	0.694959	0.657753	0.788295	0.779763	0.667739	0.658849	0.663916	0.653004	0.703866	0.640525	0.699169	0.884454	0.632903	0.703787	0.676539	0.469617	0.691135	0.696107	0.751882	0.835012	0.841163	0.776947	0.650203	0.659508	0.656970	0.831234	0.626512	0.505490	0.335716	0.747433	0.814202	0.635593	0.624763	0.739777	0.853568	0.745614	0.843194	0.804135	0.659645	0.587435	0.750754	0.895221	0.597670	0.856832	0.752257	0.818563	0.621596	0.838980	0.613535	0.492273	0.545777	0.794563	0.738004	0.702759	0.821916	0.560261	0.433306	0.462687	0.859507	0.660004	0.518326	0.381706	0.779446	0.648828	0.512979	0.867059	0.909458	0.707984	0.653376	0.903104	0.733035	0.562328	0.488337	0.389306	0.744726	0.507542	0.663044	0.514512	0.700656	0.648649	0.854695	0.746899	0.599239	0.816286	0.724959	0.463507	0.558882	0.476024	0.434170	0.753673	0.893064	0.564588	0.386819
0.865460	0.465947	0.566907	0.420391	0.701185	0.910179	1.000000	0.613685	0.644152	0.485335	0.503562	0.559160	0.756480	0.724423	0.749507	0.742366	0.443456	0.830572	0.490896	0.537593	0.582689	0.743557	0.517346	0.688369	0.795613	0.627284	0.677323	0.855521	0.373942	0.473557	0.623257	0.643715	0.642614	0.703611	0.478118	0.606822	0.660340	0.674965	0.530629	0.869114	0.704898	0.604181	0.873243	0.584458	0.665155	0.748682	0.681398	0.526018	0.620622	0.795361	0.722085	0.644760	0.748256	0.675835	0.522321	0.585766	0.503770	0.645097	0.623799	0.834535	0.776577	0.676057	0.806842	0.880708	0.658199	0.680005	0.661517	0.674818	0.648752	0.690221	0.829831	0.802583	0.770294	0.710690	0.742729	0.669761	0.735631	0.848077	0.837659	0.747458	0.681242	0.776389	0.561042	0.728556	0.539231	0.486324	0.822925	0.542109	0.904434	0.727627	0.625794	0.541424	0.736879	0.546339	0.700579	0.532204	0.634268	0.848061	0.599491	0.743542	0.696709	0.875927	0.356642	0.785002	0.527148	0.489295	0.597133	0.787586	0.581585	0.608053	0.785683	0.548455	0.729622	0.608016	0.448882	0.639646	0.452922	0.831058	0.823408	0.819634	0.922230	0.741688	0.650270	0.612957	0.737067	0.697058	0.764188	0.651861	0.618222	0.801505	0.544691	0.847618	0.683980	0.880319	0.638649	0.779201	0.604704	0.828866	0.793898	0.866541	0.810233	0.697161	0.875671	0.861375	0.742961	0.698868	0.767482	0.527026	0.805237	0.581124	0.588233	0.820862	0.754718	0.726953	0.746672	0.431160	0.654811	0.589843	0.681424	0.901185	0.619819	0.749638	0.697831	0.529947	0.635773	0.589693	0.830076	0.556486	0.521830	0.766111	0.635719	0.704018	0.580555	0.624826	0.769045	0.673653	0.703677	0.637375	0.659056	0.768164	0.625658	0.681290	0.644709	0.611487	0.723469	0.640304	0.694244	0.821567	0.654506	0.672905	0.769734	0.476173	0.784765	0.669040	0.719879	0.808983	0.787373	0.798561	0.736138	0.643297	0.589892	0.826327	0.661536	0.508849	0.452255	0.713795	0.766227	0.621327	0.639471	0.735819	0.800292	0.659387	0.832263	0.819897	0.676688	0.674224	0.755758	0.913761	0.497072	0.856076	0.810998	0.852424	0.684076	0.711210	0.586575	0.503383	0.445787	0.780708	0.706969	0.674408	0.847936	0.743963	0.415752	0.451918	0.849136	0.648458	0.651574	0.518616	0.745572	0.606326	0.586714	0.864619	0.882041	0.741730	0.713944	0.920261	0.712136	0.717564	0.418043	0.487101	0.734973	0.668564	0.689342	0.580790	0.805615	0.603276	0.850503	0.754442	0.669757	0.785029	0.755350	0.493785	0.632926	0.469396	0.446466	0.840346	0.902700	0.658126	0.468104
0.636394	0.559924	0.864234	0.847221	0.594656	0.531709	0.613685	1.000000	0.733441	0.604723	0.602250	0.696317	0.762519	0.644582	0.812729	0.692043	0.526620	0.469561	0.904060	0.885878	0.927897	0.827920	0.731354	0.635307	0.758071	0.517721	0.877583	0.658260	0.496485	0.569059	0.834361	0.730172	0.890685	0.792525	0.887690	0.689912	0.819867	0.795205	0.568348	0.393622	0.624346	0.653378	0.479718	0.672964	0.690997	0.715665	0.791140	0.737665	0.673230	0.491566	0.875446	0.603067	0.558777	0.625052	0.514439	0.750135	0.689929	0.764375	0.676490	0.398231	0.593558	0.889495	0.701968	0.464137	0.683970	0.499457	0.668827	0.684734	0.619272	0.578883	0.706639	0.456608	0.697642	0.665281	0.564039	0.541014	0.568184	0.583998	0.519236	0.559345	0.599905	0.501846	0.591735	0.682392	0.502258	0.586626	0.537507	0.628937	0.538605	0.516552	0.747404	0.611934	0.652079	0.660417	0.689425	0.781412	0.766343	0.514272	0.684741	0.567892	0.672764	0.584710	0.554412	0.619497	0.809993	0.687360	0.710840	0.572632	0.632645	0.690735	0.808926	0.490297	0.752062	0.686536	0.528654	0.593402	0.601562	0.529003	0.439215	0.422046	0.559076	0.735665	0.652361	0.753619	0.811287	0.857029	0.473348	0.710980	0.740538	0.556542	0.701522	0.738956	0.580091	0.640229	0.741812	0.487264	0.550126	0.714677	0.678920	0.468457	0.675967	0.672524	0.600784	0.576715	0.583324	0.636020	0.688657	0.517512	0.612504	0.584016	0.777647	0.803482	0.742421	0.545292	0.764608	0.503847	0.602247	0.725548	0.615009	0.616687	0.734657	0.703715	0.740230	0.857516	0.682679	0.781876	0.481855	0.919246	0.788658	0.733300	0.708656	0.766421	0.626039	0.707475	0.637477	0.548257	0.705784	0.686147	0.516775	0.428708	0.686053	0.740121	0.576165	0.550448	0.741367	0.576394	0.658124	0.606685	0.649172	0.651818	0.532711	0.656045	0.653277	0.564582	0.594300	0.640888	0.642823	0.616285	0.676358	0.630376	0.561183	0.529057	0.904410	0.712815	0.716736	0.645326	0.623073	0.642368	0.677628	0.665538	0.665127	0.676063	0.432292	0.792810	0.716188	0.706558	0.699525	0.568399	0.619513	0.417000	0.689188	0.504528	0.608113	0.467551	0.738671	0.633998	0.475501	0.641961	0.674943	0.809130	0.572732	0.710205	0.601488	0.575786	0.483159	0.677858	0.905217	0.923692	0.612805	0.659848	0.746365	0.648571	0.506827	0.650011	0.610952	0.472135	0.801102	0.678005	0.519160	0.882599	0.604583	0.877767	0.723222	0.550840	0.644078	0.494793	0.489247	0.693722	0.746284	0.455577	0.696813	0.842831	0.738940	0.573987	0.702925	0.589821	0.497847	0.843245	0.899650
0.590152	0.738341	0.668739	0.575221	0.663669	0.551624	0.644152	0.733441	1.000000	0.756285	0.548405	0.495828	0.779946	0.749699	0.866010	0.735925	0.683882	0.558209	0.612319	0.653301	0.704476	0.779441	0.528210	0.636502	0.773467	0.606923	0.792951	0.776898	0.517794	0.582949	0.778402	0.770608	0.826833	0.756336	0.594434	0.714650	0.666655	0.818280	0.613235	0.513222	0.712993	0.648868	0.578988	0.654210	0.707872	0.726220	0.699645	0.606529	0.701105	0.483290	0.765925	0.687863	0.628744	0.578839	0.559965	0.678479	0.789812	0.711082	0.655631	0.393205	0.655668	0.798203	0.663386	0.490828	0.613287	0.613819	0.692145	0.770364	0.752728	0.667280	0.778009	0.612088	0.761763	0.505618	0.674473	0.694719	0.729617	0.654696	0.603548	0.562819	0.634028	0.590572	0.680004	0.696380	0.653297	0.673450	0.578653	0.674486	0.580732	0.547568	0.760200	0.683607	0.724836	0.606020	0.690722	0.845547	0.690767	0.616558	0.705854	0.626228	0.532032	0.688152	0.630521	0.723940	0.693612	0.741157	0.825244	0.719346	0.555214	0.872728	0.821177	0.495871	0.736345	0.815526	0.710034	0.597367	0.747472	0.617638	0.412218	0.466230	0.561273	0.790835	0.626027	0.777932	0.744361	0.732483	0.499498	0.707700	0.760893	0.637472	0.680774	0.789481	0.535110	0.735955	0.683120	0.491230	0.640711	0.733710	0.776450	0.549115	0.732016	0.546107	0.492818	0.757546	0.573746	0.612978	0.540197	0.654529	0.692993	0.688203	0.698129	0.613231	0.785048	0.526345	0.759541	0.623866	0.575235	0.656126	0.559224	0.631835	0.694382	0.713101	0.734889	0.793940	0.620442	0.752493	0.480018	0.643218	0.620306	0.735317	0.605645	0.698656	0.627260	0.719128	0.675724	0.561959	0.628795	0.768034	0.628051	0.431576	0.697490	0.669808	0.711288	0.737006	0.644519	0.713826	0.659895	0.570691	0.632300	0.664335	0.550554	0.504387	0.662967	0.711397	0.773448	0.729010	0.526155	0.832604	0.721548	0.741206	0.645238	0.389763	0.697890	0.554645	0.559545	0.722642	0.477515	0.784385	0.556663	0.765079	0.589584	0.614573	0.443427	0.758861	0.745518	0.615323	0.713255	0.642635	0.704732	0.452799	0.731893	0.519799	0.597892	0.526839	0.675310	0.786730	0.624285	0.755105	0.746074	0.813117	0.700435	0.786802	0.733008	0.682578	0.610958	0.586471	0.734474	0.787197	0.669831	0.574103	0.659768	0.734938	0.692102	0.680719	0.716657	0.557453	0.764135	0.783773	0.664806	0.706349	0.740714	0.733485	0.688649	0.622337	0.733812	0.709547	0.649719	0.801139	0.844574	0.525383	0.574502	0.636771	0.755179	0.547063	0.651222	0.739188	0.536049	0.803303	0.609176
0.548863	0.970683	0.607236	0.478882	0.539475	0.523972	0.485335	0.604723	0.756285	1.000000	0.539572	0.439990	0.524240	0.729905	0.677043	0.670161	0.958545	0.480290	0.537874	0.553959	0.538249	0.631682	0.485478	0.432415	0.477402	0.600603	0.683484	0.543599	0.741676	0.745597	0.804631	0.808997	0.666545	0.518931	0.519459	0.818542	0.438375	0.681557	0.740052	0.411683	0.404616	0.626323	0.543475	0.531283	0.674070	0.640825	0.609079	0.644229	0.703936	0.604813	0.664260	0.760307	0.646613	0.560914	0.724307	0.659845	0.766298	0.603030	0.496604	0.338524	0.650820	0.739441	0.521875	0.426360	0.628270	0.693977	0.582956	0.739249	0.854104	0.698255	0.574003	0.588522	0.625725	0.419157	0.734789	0.742347	0.656213	0.616981	0.567150	0.562972	0.578790	0.597309	0.678024	0.766059	0.892664	0.867607	0.589205	0.799295	0.496928	0.598518	0.738363	0.667896	0.652566	0.727766	0.735559	0.587803	0.648927	0.612443	0.664282	0.561046	0.564023	0.639796	0.925269	0.736072	0.668250	0.697976	0.612057	0.653214	0.589508	0.864378	0.630265	0.395920	0.664846	0.666455	0.971040	0.631536	0.945800	0.597647	0.305713	0.415783	0.405246	0.672946	0.684030	0.761946	0.578969	0.546701	0.524064	0.748574	0.748264	0.662477	0.809557	0.727594	0.607171	0.644150	0.613163	0.580852	0.672892	0.628879	0.671034	0.514339	0.588033	0.669652	0.420948	0.586416	0.531917	0.607671	0.514794	0.879697	0.725610	0.760004	0.613095	0.449480	0.662025	0.553621	0.645188	0.901399	0.638205	0.544359	0.570981	0.581625	0.672372	0.643632	0.589338	0.616579	0.680694	0.652667	0.414887	0.477506	0.600392	0.627347	0.618609	0.590514	0.614963	0.647063	0.467997	0.637655	0.568881	0.781894	0.730930	0.373590	0.707950	0.630540	0.750954	0.820715	0.571171	0.722173	0.539648	0.492566	0.616356	0.686503	0.347084	0.582722	0.536155	0.690032	0.755266	0.662716	0.582853	0.686667	0.587730	0.694149	0.779480	0.354677	0.669338	0.578873	0.439123	0.728910	0.491202	0.781482	0.579539	0.610358	0.474546	0.726460	0.387525	0.690572	0.722391	0.384559	0.537413	0.549730	0.868040	0.368678	0.550928	0.327312	0.505196	0.614021	0.675018	0.967854	0.934850	0.709879	0.856581	0.805366	0.575648	0.545991	0.962116	0.841630	0.559282	0.448881	0.570636	0.605278	0.708254	0.517261	0.590496	0.625480	0.646059	0.551674	0.545879	0.457693	0.614114	0.598116	0.968392	0.534956	0.741449	0.562223	0.628511	0.498998	0.461780	0.773589	0.581120	0.790827	0.656945	0.489586	0.416967	0.601901	0.681128	0.622565	0.762216	0.491630	0.456391	0.626058	0.519182
